Id,date,Tweets
1244776357428703235,2020-03-30 23:59:45,RT PLEASE SHARE There is a life or death emergency situation happening right now in the Florida prison system Eleven FL
1244776357235757056,2020-03-30 23:59:45,RT My Mom s a nurse and just tested positive for COVID 19 The caregiver is now the patient Stay home for all the brave
1244776357231353856,2020-03-30 23:59:45,RT AndeKarim Its easy to say that COVID 19 is spreading because people wont stay home I think it has more to do with the fact that
1244776357051039744,2020-03-30 23:59:45,RT Andrew Cuomo looked disgusting nipples protruding in his white golf polo at his COVID 19 address Very disrespectful h
1244776356958728192,2020-03-30 23:59:44,RT auctions off Hellboy sketches to aid COVID 19 feeding program
1244776356652683265,2020-03-30 23:59:44,RT If you think you have Covid 19 DO NOT TAKE IBUPROFEN there is a correlation between the pill the disease and those who are
1244776356556099584,2020-03-30 23:59:44,RT She blames Trump for COVID 19 spread WATCH 2 24 VIDEO Pelosi wants residents to understand how it s PERFECTLY SAFE to be
1244776356040380416,2020-03-30 23:59:44,RT So while was getting impeached he ACTIVELY began assessing the situation and grounded incoming flights fr
1244776355931152384,2020-03-30 23:59:44,RT They won t follow social distancing because to them every govt appeal is an interference to their religious freedom
1244776355834867715,2020-03-30 23:59:44,RT 362 samples have been tested for Covid 19 to date Of that number 36 tested positive 9 results are pending and the re
1244776355822219265,2020-03-30 23:59:44,3 30 20 NYPost Covid virus victims high recovery rate
1244776355608375302,2020-03-30 23:59:44,RT Chinese medics have just arrived in London to help us fight Covid 19 The media won t tell you for some reason https
1244776355541192705,2020-03-30 23:59:44,RT AndeKarim Its easy to say that COVID 19 is spreading because people wont stay home I think it has more to do with the fact that
1244776354693787648,2020-03-30 23:59:44,RT leon 04 My mom tested positive for COVID 19 yesterday Tonight we had to rush her to the emergency room because she couldn t breath
1244776354534420481,2020-03-30 23:59:44,RT leon 04 My mom tested positive for COVID 19 yesterday Tonight we had to rush her to the emergency room because she couldn t breath
1244776354282901511,2020-03-30 23:59:44,hi I can t find the answer to this Can you help Is 3M Avagard D hand antiseptic with moisturizer 61
1244776354144497664,2020-03-30 23:59:44,RT I still see no evidence COVID 19 is remotely as dangerous as the seasonal flu In 2017 18 seasonal flu infected 41 millio
1244776354043678721,2020-03-30 23:59:44,RT If you think you have Covid 19 DO NOT TAKE IBUPROFEN there is a correlation between the pill the disease and those who are
1244776353943166981,2020-03-30 23:59:44,RT ASSR has produced Recommendations for Interventional Procedure Triage and other professional and personal tips during t
1244776353720762368,2020-03-30 23:59:44,In COVID 19 fight medical cannabis retailer eyes use of cannabinoids in clinical trial
1244776353628434432,2020-03-30 23:59:44,RT COVID 19 cases on the Navajo Nation are ballooning curfew now in place spoke with about his tribe
1244776353573916672,2020-03-30 23:59:44,Guddu Gupta IndiaFightsCorona Taking care of everyone during COVID 19 via NaMo App
1244776353389518848,2020-03-30 23:59:44,RT AndeKarim Its easy to say that COVID 19 is spreading because people wont stay home I think it has more to do with the fact that
1244776353313898498,2020-03-30 23:59:44,RT This is New York State daily new cases of COVID 19 social distancing and WFH work from home seem to be flattening
1244776353196466177,2020-03-30 23:59:44,RT With 333 000 000 documented residents 239 deaths claimed to be from Covid 19 is 0 0000007
1244776352936493057,2020-03-30 23:59:44,RT He lost this round to the experts but he ll keep rolling the dice in the name of the economy summergam
1244776352651399175,2020-03-30 23:59:43,RT did y all forget it s allergy season and i m allowed to sneeze without having COVID 19
1244776352311582723,2020-03-30 23:59:43,RT It s been a hot minute since we mentioned it with all the COVID 19 crap going on Stay inside Stay Alive but we re
1244776352118644736,2020-03-30 23:59:43,RT This weekend the administration secured 31 million tablets of hydroxychloroquine and chloroquine wh
1244776352089280518,2020-03-30 23:59:43,RT The first uniformed member of the US military died of COVID 19 Army Capt Douglas Linn Hickok a medical professional amp mem
1244776351837683712,2020-03-30 23:59:43,RT Communism Kills UK Believes China Might Have 40 Times More COVID 19 Cases Than They Admit VodkaPun
1244776351837466625,2020-03-30 23:59:43,RT Venice restaurant Gjusta closes temporarily after employee tests positive for COVID 19
1244776351590166528,2020-03-30 23:59:43,RT Survey of leading economists Abandoning severe lockdowns at a time when the likelihood of a resurgence in infections
1244776351577427968,2020-03-30 23:59:43,RT This is unconscionable Americans are already afraid of the impact the deadly COVID 19 pandemic is having on their lives th
1244776351405690880,2020-03-30 23:59:43,COVID 19 has now killed thousands and you are now implying that keeping it at a hundred thousand w
1244776351216828417,2020-03-30 23:59:43,RT This is not about national pride or empire COVID 19 with it s rampage around the world shows this is about the
1244776350944239616,2020-03-30 23:59:43,RT Senator Rand Paul has tested positive for COVID 19 He is feeling fine and is in quarantine He is asymptomatic and was teste
1244776350780657664,2020-03-30 23:59:43,Hi I want to share my theory about covid 19 This started in it s a new virus so they don t know
1244776350109450240,2020-03-30 23:59:43,RT AndeKarim Its easy to say that COVID 19 is spreading because people wont stay home I think it has more to do with the fact that
1244776350034075650,2020-03-30 23:59:43,The Georgia Department of Public Health website
1244776349874692097,2020-03-30 23:59:43,RT ThePush Report LISTEN UP Everyone Go pick up a Midland Base Camp Two Way Radio It s the XT511 This will allow you to communic
1244776349874651139,2020-03-30 23:59:43,RT UPDATE ON COVID 19 Effective 8 00 pm to 6 00 am for 7 days starting April 1 there will be an all island curfew and the poli
1244776349866184705,2020-03-30 23:59:43,RT sf Guidelines for Indonesian Students in the U S from PERMIAS Nasional COVID 19 Task Force in cooperation with Indonesian Missio
1244776349820162051,2020-03-30 23:59:43,RT I need to clarify what I mean by John is stable That is not the same as improving There is no cure for Covid 19 He nee
1244776349778300931,2020-03-30 23:59:43,RT DI Council grants waiver to allow additional eligibility for spring sport athletes whose seasons were impacted by COVID 19 https
1244776349706997776,2020-03-30 23:59:43,RT Thank God for Lord Sumption WATO this is what a police state looks like our response to Covid 19 shows all the clas
1244776349249798145,2020-03-30 23:59:43,RT So somebody died at Stateville from Covid 19 and they got several more inmates on vents and numerous staff with it too
1244776349157543936,2020-03-30 23:59:43,RT Jollett We just passed 2 000 deaths in the US from Covid 19 It took us a month to go from 1 death to 1 000 deaths It took us
1244776348972912642,2020-03-30 23:59:43,RT revealing Abbott Labs new 5 minute COVID 19 test
1244776348561833984,2020-03-30 23:59:42,RT 1 4 Covid 19 update It s been 13 days since I tested positive I am really happy to report that from the knowledge of the
1244776348473872391,2020-03-30 23:59:42,RT Hobbs7 Brides are cancelling their big day People are dying alone Funerals of no more than 10 people Healthcare workers stayi
1244776348360605696,2020-03-30 23:59:42,RT Tonight LIVE at 8pm ET we ll discuss the coronavirus and public health policy We ll hear from Dr Howard Koh of Harva
1244776348100562948,2020-03-30 23:59:42,RT Hydroxyquinolone s side effects are well known It s approved by FDA for malaria for years It s side effects are well
1244776347878035456,2020-03-30 23:59:42,RT Chinese medics have just arrived in London to help us fight Covid 19 The media won t tell you for some reason https
1244776347731402759,2020-03-30 23:59:42,RT Below you will find some links to works by the Puritans that will feed you with much helpful material for the times in which
1244776347291004929,2020-03-30 23:59:42,RT AndeKarim Its easy to say that COVID 19 is spreading because people wont stay home I think it has more to do with the fact that
1244776347202760704,2020-03-30 23:59:42,RT Remember to check out our COVID19Aus Hub for the latest information for the legal profession The Hub is updated daily to bri
1244776346863251463,2020-03-30 23:59:42,RT Herridge Covid 19 WH briefing POTUS says historic milestone reached over 1 million Americans tested This is a very vital 30 da
1244776346766602240,2020-03-30 23:59:42,RT revealing Abbott Labs new 5 minute COVID 19 test
1244776346678693888,2020-03-30 23:59:42,RT I know these are confusing and scary times so for the first episode of our new podcast I sat down with Ron Klain former Whi
1244776346661855232,2020-03-30 23:59:42,RT UdeA and UNAL to run up to daily 3000 tests for COVID 19 Laboratories at Universidad de Antioquia and Universidad Nacional in Me
1244776346141818880,2020-03-30 23:59:42,Hospitals in Connecticut are teaming up to help combat COVID 19 and make sure everyone get
1244776345898348544,2020-03-30 23:59:42,RT How did 71 year old Prince Charles amp 55 year old Boris Johnson both recover in days from an illness which took a healthy 37
1244776345806286849,2020-03-30 23:59:42,RT AndeKarim Its easy to say that COVID 19 is spreading because people wont stay home I think it has more to do with the fact that
1244776345420398592,2020-03-30 23:59:42,But in the US all elective medical procedures have been suspended due COVID 19 Now that little g
1244776345412030466,2020-03-30 23:59:42,Managing Federal Contract Performance Issues Associated with the Novel Coronavims COVID 19
1244776345051299840,2020-03-30 23:59:42,RT BREAKING Proof that fear triggers a positive Covid 19 test This thing is a scarlet letter The quarantine is permanent unti
1244776345017765889,2020-03-30 23:59:42,RT My Mom s a nurse and just tested positive for COVID 19 The caregiver is now the patient Stay home for all the brave
1244776345013542913,2020-03-30 23:59:42,RT Today No Amazon No Instacart Support the workers who are terrified of contracting or spreading the COVID 19 instacartstr
1244776345013325824,2020-03-30 23:59:42,RT As the state gets ready to convert McCormick Place into a hospital for COVID 19 patients retired doctors and nurses are a
1244776344866734080,2020-03-30 23:59:42,RT This is unconscionable Americans are already afraid of the impact the deadly COVID 19 pandemic is having on their lives th
1244776344866697221,2020-03-30 23:59:42,RT Do Lawmakers Want Another COVID 19 Bill Want to see the pork in the third bill This is my article it took a lot of r
1244776344770183174,2020-03-30 23:59:42,RT The county is now monitoring the patient and anyone who came in contact with him to prevent the disease from spreading further h
1244776344581361664,2020-03-30 23:59:42,RT leon 04 My mom tested positive for COVID 19 yesterday Tonight we had to rush her to the emergency room because she couldn t breath
1244776344082358274,2020-03-30 23:59:41,RT Amazon just fired one of the leaders of today s AmazonStrike on Staten Island SHAME on a heartless firing of a wo
1244776343889498113,2020-03-30 23:59:41,RT Asymptomatic and pre symptomatic nursing home residents with COVID 19 had high viral loads raising concern about pre symptomat
1244776343432089600,2020-03-30 23:59:41,RT My Mom s a nurse and just tested positive for COVID 19 The caregiver is now the patient Stay home for all the brave
1244776343415341056,2020-03-30 23:59:41,RT My Mom s a nurse and just tested positive for COVID 19 The caregiver is now the patient Stay home for all the brave
1244776343411318784,2020-03-30 23:59:41,RT leon 04 My mom tested positive for COVID 19 yesterday Tonight we had to rush her to the emergency room because she couldn t breath
1244776343298101250,2020-03-30 23:59:41,RT Hobbs7 Brides are cancelling their big day People are dying alone Funerals of no more than 10 people Healthcare workers stayi
1244776343272689664,2020-03-30 23:59:41,Stop this obscenity wuhan covid19 wetmarket gt
1244776343214194688,2020-03-30 23:59:41,RT My sister has Covid 19 She s 7 months pregnant Will you pray for her
1244776342945771528,2020-03-30 23:59:41,RT As we face an unprecedented global health crisis COVID19 we call upon animallovers in Thailand to help street anim
1244776342664515585,2020-03-30 23:59:41,Support CarolynRhea by signing Why You Must Act Now and I ll deliver a copy to your officials too
1244776342547300352,2020-03-30 23:59:41,RT Tragically 3 UK doctors have now died after testing positive for Covid 19 Habib Zaidi Amged El Hawrani and Adil El Ta
1244776342421454851,2020-03-30 23:59:41,RT My very question today Are they ignorant or just that pathetic and desperate I m losing respect
1244776342215733249,2020-03-30 23:59:41,RT Doctors nurses and other healthcare workers risk their lives EVERY DAY To protect us all from Covid 19
1244776341872029696,2020-03-30 23:59:41,RT The first known federal prisoner to die of COVID 19 was a nonviolent drug offender serving an absurdly enhanced sentenc
1244776341804847109,2020-03-30 23:59:41,RT Chinese medics have just arrived in London to help us fight Covid 19 The media won t tell you for some reason https
1244776341800697856,2020-03-30 23:59:41,RT From the folks at the King s Head who will convert to a grocery store as of March 31 during the COVID 19 crisis https
1244776341616107520,2020-03-30 23:59:41,RT My Mom s a nurse and just tested positive for COVID 19 The caregiver is now the patient Stay home for all the brave
1244776341469368322,2020-03-30 23:59:41,RT If you think you have Covid 19 DO NOT TAKE IBUPROFEN there is a correlation between the pill the disease and those who are
1244776341179949062,2020-03-30 23:59:41,Link in bio Please join me in making a difference by making a donation at Every donatio
1244776340966068224,2020-03-30 23:59:41,Will COVID 19 End The Fed Zero Hedge
1244776340613738496,2020-03-30 23:59:41,RT There are now five states that face legal challenges over orders to temporarily ban abortion amid the coronavirus outbreak
1244776340315942914,2020-03-30 23:59:41,RT This is unconscionable Americans are already afraid of the impact the deadly COVID 19 pandemic is having on their lives th
1244776340311719936,2020-03-30 23:59:41,RT Mattress Mack is at GF 6006 N Freeway handing out Grab amp Go meals to everyone in the vehicle and 2 loafs of bread Than
1244776339682418688,2020-03-30 23:59:40,RT Everyone who s got a loved one who tested positive for covid 19 I pray they all recover and come out of it stronger than
1244776339393175557,2020-03-30 23:59:40,RT Want to know how Baylor is making a positive difference in the world Watch this segment on about two research sci
1244776338931757056,2020-03-30 23:59:40,RT gail Reading sunn COVID 19 Memes and one said If you haven t texted your ex yet clap your hands and little Shelby
1244776338730422281,2020-03-30 23:59:40,RT We are nowhere close to the rate of release we need to see to stop the spread of COVID 19 Every day that government officials d
1244776338571091971,2020-03-30 23:59:40,RT COVID 19 cases exceed 110 in Lansing area state total hits 6 500 with 182 deaths
1244776338344599553,2020-03-30 23:59:40,RT We have lost one of our NY based trans community leaders to COVID 19 Rest in power Lorena Borjas
1244776338277519360,2020-03-30 23:59:40,RT Coronavirus doesn t discriminate but racial disparities in our health care system may mean Black and Brown families aren t
1244776338172588033,2020-03-30 23:59:40,Webinar Series 1 Business Continuity Planning Responding to COVID 19 Click here for timing and details
1244776337929371656,2020-03-30 23:59:40,RT coronaviruslockdownindia Delhi Police today cordoned off a large part of Nizamuddin where several people have reportedly s
1244776337841115136,2020-03-30 23:59:40,RT In this disaster lies an opportunity to reflect and change direction in the hope that if we do nature will be far more ge
1244776337790758913,2020-03-30 23:59:40,RT A new study found that subgroups of children may be at greater risk of COVID 19 complications including those who are
1244776337530904576,2020-03-30 23:59:40,What Bill Gates thinks of the coronavirus Whereas many see the Corona Covid 19 virus as a great disaster I prefe
1244776337237303297,2020-03-30 23:59:40,RT Tibetan Buddhist nuns in India are praying for the healing of the world for the health and safety of all care workers an
1244776337191186432,2020-03-30 23:59:40,RT My Mom s a nurse and just tested positive for COVID 19 The caregiver is now the patient Stay home for all the brave
1244776337103114242,2020-03-30 23:59:40,RT Nelms A woman waits for the bus on a near empty Robson street in Vancouver B C on Monday March 30 2020 Ben Nelms
1244776337069559808,2020-03-30 23:59:40,RT Nancy Pelosi claims Trump didn t act early enough to stop the spread of COVID 19 But when Trump banned Chinese natio
1244776337065291777,2020-03-30 23:59:40,Whatever it takes Getting into the specifics of fiscal policy to fight COVID 19 PIIE
1244776336826093568,2020-03-30 23:59:40,RT From artists to sex workers from food assistance to housing from east coast to west here is a list of 43 mutual aid effo
1244776336750776320,2020-03-30 23:59:40,RT This is true about heart disease I did not know other deaths are contributing to COVID 19 numbers If true it migh
1244776336725430272,2020-03-30 23:59:40,RT revealing Abbott Labs new 5 minute COVID 19 test
1244776336595415041,2020-03-30 23:59:40,RT Aboriginal Health and CoronaVirus News Alert No 25 March 31 KeepOurMobSafe Concerned health professionals gr
1244776336482119681,2020-03-30 23:59:40,Support Briana by signing Why You Must Act Now and I ll deliver a copy to your officials too
1244776336469774341,2020-03-30 23:59:40,RT New artwork for sale Covid 19 Toilet Paper Art 3
1244776336427810817,2020-03-30 23:59:40,RT My mother and I tested positive for COVID 19 Coronavirus last week and I want to tell you all about my symptoms I will tell
1244776336096407553,2020-03-30 23:59:40,RT Dr James T Goodrich a neurosurgeon who led multiple separations of conjoined twins died Monday after complications related
1244776336083861504,2020-03-30 23:59:40,A race against time how AI is being used in the fight against COVID 19
1244776335920283648,2020-03-30 23:59:39,RT With corpses on sidewalks and hospitals and morgues overwhelmed with COVID 19 Ecuador just paid 325 million to internation
1244776335802761227,2020-03-30 23:59:39,RT I call attention to the words of Pope Francis in his exraordinary homily regarding COVID 19 In the midst of isolation
1244776335718973440,2020-03-30 23:59:39,RT Someone help me out here We are at 2800 USA deaths from COVID 19 and being told the worst the peak is still two weeks
1244776335232376832,2020-03-30 23:59:39,RT We have lost one of our NY based trans community leaders to COVID 19 Rest in power Lorena Borjas
1244776334968012800,2020-03-30 23:59:39,Dear Mr President GOD IS SPEAKING TO YOU I AM JESUS MOTHER IN HEAVEN Coronavirus COVID 19 GOD
1244776334947164161,2020-03-30 23:59:39,RT It d be nice if had a special this tweet is disseminating COVID 19 disinformation button on their reporting func
1244776334930219008,2020-03-30 23:59:39,Support Mylie by signing Why You Must Act Now and I ll deliver a copy to your officials too
1244776334917656577,2020-03-30 23:59:39,RT My Mom s a nurse and just tested positive for COVID 19 The caregiver is now the patient Stay home for all the brave
1244776334754287616,2020-03-30 23:59:39,RT Chinese medics have just arrived in London to help us fight Covid 19 The media won t tell you for some reason https
1244776334275932161,2020-03-30 23:59:39,RT More than 800 frontline Alberta doctors have a signed a letter to the UCP government decrying changes to their pay com
1244776333906817024,2020-03-30 23:59:39,RT Please share widely is giving grants to help with Covid 19 relief in the LGBTQ community We will ge
1244776333860839426,2020-03-30 23:59:39,RT DI Council grants waiver to allow additional eligibility for spring sport athletes whose seasons were impacted by COVID 19 https
1244776333789593606,2020-03-30 23:59:39,RT This article by misleadingly states that there are 8 strains of coronavirus circulating Because of this our
1244776333760217089,2020-03-30 23:59:39,RT Well now that you have it you can stop worrying about getting it Cartoon by Frank Cotham
1244776333730885636,2020-03-30 23:59:39,RT 362 samples have been tested for Covid 19 to date Of that number 36 tested positive 9 results are pending and the re
1244776333248528384,2020-03-30 23:59:39,RT Kenneth Copeland COVID 19 is done And the United States is healed and well again Jesus Christ Beware of fals
1244776333089157121,2020-03-30 23:59:39,RT EXTRA Bitter leaf onions neem tree can cure COVID 19 says ooni via COVID19 https
1244776332963115008,2020-03-30 23:59:39,RT JIDEA Today we launch Science Matters Let s Talk About COVID 19 This free online course from
1244776332887719939,2020-03-30 23:59:39,RT My sister has Covid 19 She s 7 months pregnant Will you pray for her
1244776332757807104,2020-03-30 23:59:39,RT Jerry Falwell Jr Dismisses Covid 19 Cases at Liberty University and Posts Bizarre Video of Him Dancing
1244776332694712321,2020-03-30 23:59:39,RT My Mom s a nurse and just tested positive for COVID 19 The caregiver is now the patient Stay home for all the brave
1244776332581433344,2020-03-30 23:59:39,vulnerable people to the virus with inadequate healthcare and sanitary condition
1244776332350742529,2020-03-30 23:59:39,RT An important COVID 19 message
1244776332111646721,2020-03-30 23:59:39,RT Tonight on a plea to evacuate MoriaCamp to save 20 000 asylum seekers from Covid 19
1244776331969060864,2020-03-30 23:59:39,RT August 2018 Trump is warned that his tariffs on Chinese goods will lead to a shortage in medical equipment due to most
1244776331876810752,2020-03-30 23:59:39,RT NOW 29 more CPD officers test positive for COVID 19 The total is now 50
1244776331327520768,2020-03-30 23:59:38,RT A New Jersey Army National Guardsman became the first service member to die from novel coronavirus complications https
1244776331214237697,2020-03-30 23:59:38,RT If you have an 80 year old patient with terminal cancer heart disease and diabetes hanging onto life by a thread who die
1244776330991935489,2020-03-30 23:59:38,RT Pentagon orders military bases to stop releasing specific COVID 19 numbers
1244776330362748928,2020-03-30 23:59:38,RT Trump is mishandling coronavirus the way Reagan botched the AIDS epidemic via
1244776330299944970,2020-03-30 23:59:38,RT Fauci amp Birx are on record today saying COVID 19 in NYC is a sign of things to come for entirety of USA Let s keep tr
1244776330283175936,2020-03-30 23:59:38,RT Trolls exploit Zoom privacy settings as app gains popularity Apps The Guardian
1244776330228457473,2020-03-30 23:59:38,RT DWR There are still plenty of ways to support our communities while we maintain a safe and healthy distance for everyone Check out
1244776330152927232,2020-03-30 23:59:38,RT An event was held at Nizamuddin Markaz on 10 March This event happened much before Janta Curfew and Lockdown Sanghis acro
1244776329637175300,2020-03-30 23:59:38,RT Trump s Fox and Friends COVID 19 interview devolves into a mad rant here are the 6 craziest moments
1244776329591087107,2020-03-30 23:59:38,RT My daughter s first grade teacher has died from COVID 19
1244776329540665356,2020-03-30 23:59:38,RT This is not appropriate I have friends who are ER doctors who have seen their income drop by 80 or more with the COVID 1
1244776329318449154,2020-03-30 23:59:38,RT Stay at home Stop the spread of COVID 19 Only go out for absolute essentials like food and medicine For more informat
1244776328991141888,2020-03-30 23:59:38,RT covid 19 type beat
1244776328974327814,2020-03-30 23:59:38,RT Umatilla County just announced its fifth case of COVID 19 Still no idea where in the county any of these cases are located
1244776328722821120,2020-03-30 23:59:38,RT This is unconscionable Americans are already afraid of the impact the deadly COVID 19 pandemic is having on their lives th
1244776328588668928,2020-03-30 23:59:38,RT In his last full show fifteen days ago Limbaugh likened COVID 19 to the common cold He just now said it was pneumo
1244776328521330688,2020-03-30 23:59:38,RT Chinese medics have just arrived in London to help us fight Covid 19 The media won t tell you for some reason https
1244776328441675777,2020-03-30 23:59:38,RT Look at this Even the prisoners are trying to contribute to fight COVID 19 yet some dickheads out there are trying to force
1244776328437563398,2020-03-30 23:59:38,RT My sister has Covid 19 She s 7 months pregnant Will you pray for her
1244776328131481603,2020-03-30 23:59:38,RT Scientist COVID19 was produced in a US laboratory as bioweapon
1244776327917559808,2020-03-30 23:59:38,There s a problem in Louisiana population 4 6M 4 025 detected cases 185 deaths Vs Massachusetts
1244776327875608578,2020-03-30 23:59:38,RT Looks interesting Below is a current snapshot of current DOD support through
1244776327695253506,2020-03-30 23:59:38,RT Siskind Doctor at Mount Sinai Hospital in NY tells that 10 15 of nurses and doctors there are becoming infected with Covid
1244776327686656001,2020-03-30 23:59:38,RT My sister has Covid 19 She s 7 months pregnant Will you pray for her
1244776327586217984,2020-03-30 23:59:37,RT Hobbs7 Brides are cancelling their big day People are dying alone Funerals of no more than 10 people Healthcare workers stayi
1244776327476961280,2020-03-30 23:59:37,RT Herridge COVID 19 Ford and GE Healthcare to Build 50 000 Ventilators in Michigan in Next 100 days 30k a month after as needed A
1244776327108071424,2020-03-30 23:59:37,RT So grateful to and members for working tirelessly to ensure our health care workers have the equipment they need
1244776327095275521,2020-03-30 23:59:37,While the whole world is now struggling with this coronavirus China s initial denial and coverup of the disease m
1244776327032590337,2020-03-30 23:59:37,RT BREAKING We re launching a test that can detect COVID 19 in as little as 5 minutes bringing rapid testing to the frontline
1244776326877163520,2020-03-30 23:59:37,RT BREAKING A painting by Vincent van Gogh was stolen overnight from a Dutch museum closed for the COVID 19 epidemic htt
1244776326822875137,2020-03-30 23:59:37,RT Press Conference The Office of the Prime Minister and the Ministry of Health and Wellness will provide an update on C
1244776326676037632,2020-03-30 23:59:37,RT aubrieeel As of today Indianapolis is in the red zone meaning we are all at high risk of COVID 19 All because y all can t stay y all
1244776326441185280,2020-03-30 23:59:37,RT Mattress Mack is at GF 6006 N Freeway handing out Grab amp Go meals to everyone in the vehicle and 2 loafs of bread Than
1244776326164340736,2020-03-30 23:59:37,RT DI Council grants waiver to allow additional eligibility for spring sport athletes whose seasons were impacted by COVID
1244776326072020997,2020-03-30 23:59:37,RT Chinese medics have just arrived in London to help us fight Covid 19 The media won t tell you for some reason https
1244776326025773056,2020-03-30 23:59:37,Support Perri by signing Why You Must Act Now and I ll deliver a copy to your officials too
1244776325950431232,2020-03-30 23:59:37,Next pandemic case Neurologic symptoms can be seen in some of COVID2019 patients Most of them are non spe
1244776325589565440,2020-03-30 23:59:37,RT Chinese medics have just arrived in London to help us fight Covid 19 The media won t tell you for some reason https
1244776325501550593,2020-03-30 23:59:37,RT If Public Health called tomorrow and told you that you tested positive for COVID 19 amp asked you to list all of the peop
1244776324956221441,2020-03-30 23:59:37,RT Leading COVID 19 expert from South Korea explains why everyone should be wearing a mask
1244776324847280131,2020-03-30 23:59:37,RT Patrick Jones is the first person in federal prison to die from COVID 19 Jones was convicted in 2017 of possession with
1244776324692140032,2020-03-30 23:59:37,RT On Saturday an average of one person died from COVID19 every nine minutes in New York City On Sunday alone 98 people died
1244776324625059842,2020-03-30 23:59:37,RT Several places are managing COVID 19 well so far yes including China So it s weird to me that struggling countries It
1244776324419538945,2020-03-30 23:59:37,SKELETONS I triggered some COVID 19 fake news mechanism that suspended both my accounts until
1244776324226572288,2020-03-30 23:59:37,RT Patrick Jones is the first person in federal prison to die from COVID 19 Jones was convicted in 2017 of possession with
1244776324025192449,2020-03-30 23:59:37,RT Hobbs7 Brides are cancelling their big day People are dying alone Funerals of no more than 10 people Healthcare workers stayi
1244776323924529152,2020-03-30 23:59:37,RT auctions off Hellboy sketches to aid COVID 19 feeding program
1244776323899437056,2020-03-30 23:59:37,GREAT thanks Nephew with Covid 19 on ventilator last 4 5s taken off today Still very critical but
1244776323886825472,2020-03-30 23:59:37,RT Nancy Pelosi claims Trump didn t act early enough to stop the spread of COVID 19 But when Trump banned Chinese natio
1244776323513548801,2020-03-30 23:59:37,RT The 25 000 square foot facility in Lebanon will help TEMA temporarily store supplies
1244776323450454016,2020-03-30 23:59:36,RT Inside the flying military hospital that s treating COVID 19 patients
1244776323232305153,2020-03-30 23:59:36,RT At times like this bersyukur sangat dengan all the progress and efforts KKM dalam menangani COVID19 Thank you
1244776323202994176,2020-03-30 23:59:36,RT My sister has Covid 19 She s 7 months pregnant Will you pray for her
1244776322964041728,2020-03-30 23:59:36,RT AndeKarim Its easy to say that COVID 19 is spreading because people wont stay home I think it has more to do with the fact that
1244776322922094592,2020-03-30 23:59:36,RT This is unconscionable Americans are already afraid of the impact the deadly COVID 19 pandemic is having on their lives th
1244776322808852480,2020-03-30 23:59:36,Nearly 5 500 cases of COVID 19 in Florida 8 deaths in Palm Beach County
1244776322779549697,2020-03-30 23:59:36,RT This pandemic will be more consequential than 9 11 It probably already is People just don t realize it because they st
1244776322712379393,2020-03-30 23:59:36,When the real truth surrounding the origins of the COVID 19 virus finally comes to light and it shows that the pan
1244776322397855744,2020-03-30 23:59:36,RT leon 04 My mom tested positive for COVID 19 yesterday Tonight we had to rush her to the emergency room because she couldn t breath
1244776322309804032,2020-03-30 23:59:36,RT Amazon just fired one of the leaders of today s AmazonStrike on Staten Island SHAME on a heartless firing of a wo
1244776321806458882,2020-03-30 23:59:36,RT Once again New York dominates the US COVID 19 outbreak contributing 279 deaths to the daily total of 543 I am curious t
1244776321739259906,2020-03-30 23:59:36,RT If you have an 80 year old patient with terminal cancer heart disease and diabetes hanging onto life by a thread who die
1244776320984326146,2020-03-30 23:59:36,RT If you have an 80 year old patient with terminal cancer heart disease and diabetes hanging onto life by a thread who die
1244776320900325376,2020-03-30 23:59:36,I can t die of COVID 19 because I want to see the new mulan
1244776320774680577,2020-03-30 23:59:36,RT Candis COVID 19 is very real How it derived is another topic but worth questioning Either way this thing is very real people
1244776320661258241,2020-03-30 23:59:36,RT My Mom s a nurse and just tested positive for COVID 19 The caregiver is now the patient Stay home for all the brave
1244776320590123009,2020-03-30 23:59:36,RT While we are all paying attention to COVID 19 and the congressional stimulus packages state legislatures are quietly
1244776320539619328,2020-03-30 23:59:36,RT How did 71 year old Prince Charles amp 55 year old Boris Johnson both recover in days from an illness which took a healthy 37
1244776320304697344,2020-03-30 23:59:36,RT WPS A fantastic resource for feminist perspectives on Covid 19 with links to articles resources and organisations to follow T
1244776319923023872,2020-03-30 23:59:36,RT My daughter s first grade teacher has died from COVID 19
1244776319751159814,2020-03-30 23:59:36,RT When you feel like things are hopeless remember him
1244776319742812160,2020-03-30 23:59:36,Jeff Lowe operated GW Zoo in violation of the Governor s closure orders made in response to covid 19 And yet Joe i
1244776319679954944,2020-03-30 23:59:36,RT BREAKING 304 people have now tested positive for COVID 19 on Rikers Island 167 incarcerated people and 137 correctional
1244776319537369091,2020-03-30 23:59:36,RT A 24 yr old frat bro of mine just passed from COVID 19 Guys this bitch ain t discriminating Do your best to protect you
1244776319453401088,2020-03-30 23:59:36,RT I have recovered from Covid 19 We are humbled by the outpouring of love for me and John and our precious family He is sta
1244776319390322688,2020-03-30 23:59:36,RT At times like this bersyukur sangat dengan all the progress and efforts KKM dalam menangani COVID19 Thank you
1244776319377985537,2020-03-30 23:59:36,RT Why didn t UK take part in EU procurement No 10 We didn t get the email in time Michael Gove Communication confu
1244776319214211073,2020-03-30 23:59:35,RT As someone who recently spent almost a week hooked up to a ventilator and probably wouldn t be alive today without one I c
